Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
3535,Moncton Flying Club,null,,MFC,EAST WIND,Canada,N
3536,Monde Air Charters,null,,MDB,MONDEAIR CARGO,United Kingdom,N
3537,Monerrey Air Taxi,null,,MTI,MONTERREY AIR,Mexico,N
3538,Monky Aerotaxis,null,,MKY,MONKY,Mexico,N
3539,Montenegro Airlines,null,YM,MGX,MONTAIR,Montenegro,Y
3540,Montserrat Airways,null,,MNT,MONTSERRAT,Montserrat,N
3541,Mooney Aircraft Corporation,null,,MNY,MOONEY FLIGHT,United States,N
3542,Morningstar Air Express,null,,MAL,MORNINGSTAR,Canada,Y
3543,Morris Air Service,null,,MSS,WASATCH,United States,N
3544,Morrison Flying Service,null,,MRO,MORRISON,United States,N
3545,Moskovia Airlines,null,3R,GAI,GROMOV AIRLINE,Russia,Y
3546,Mosphil Aero,null,,MPI,MOSPHIL,Philippines,N
3547,Motor Sich,null,M9,MSI,MOTOR SICH,Ukraine,Y
3548,Mount Cook Airlines,null,NM,NZM,MOUNTCOOK,New Zealand,N
3549,Mountain Air Cargo,null,,MTN,MOUNTAIN,United States,N
3550,Mountain Air Company,null,N4,MTC,MOUNTAIN LEONE,Sierra Leone,N
3551,Mountain Air Express,null,,PKP,PIKES PEAK,United States,N
3552,Mountain Air Service,null,,BRR,MOUNTAIN AIR,United States,N
3553,Mountain Bird,null,,MBI,MOUNTAIN BIRD,United States,N
3554,Mountain High Aviation,null,,MHA,MOUNTAIN HIGH,United States,N
3555,Mountain Pacific Air,null,,MPC,MOUNTAIN PACIFIC,Canada,N
3556,Mountain Valley Air Service,null,,MTV,MOUNTAIN VALLEY,United States,N
3557,Mowhawk Airlines,null,,MOW,MOHAWK AIR,United States,N
3558,Mudan Airlines,null,,MDN,,Somali Republic,N
3559,Mudanjiang General Aviation,null,,CMJ,MUDANJIANG,China,N
3560,Multi Taxi,null,,MTX,MULTITAXI,Mexico,N
3561,Multi-Aero,null,,WBR,WEBER,United States,N
3562,Multiflight,null,,MFT,YORKAIR,,N
3563,Murmansk Aircompany,null,,MNZ,MURMAN AIR,Russia,N
3564,Murray Air,null,,MUA,MURRAY AIR,United States,N
3565,Musrata Air Transport,null,,MMR,MUSRATA AIR,Libya,N
3566,Mustique Airways,null,,MAW,MUSTIQUE,Barbados,N
3567,My Way Airlines,null,,MYW,FRANKY,Italy,N
3568,MyTravel Airways,null,VZ,MYT,KESTREL,United Kingdom,Y
3569,Myanma Airways,null,UB,UBA,UNIONAIR,Myanmar,Y
3570,Myanmar Airways International,null,8M,MMM,assignment postponed,Myanmar,Y
3571,Myflug,null,,MYA,MYFLUG,Iceland,Y
3572,Mytravel Airways,null,,VKG,VIKING,Denmark,N
3573,NEL Cargo,null,,NLG,NELCARGO,Ivory Coast,N
3574,NHT Lineas Aereas,null,,NHG,HELGA,Brazil,N
3575,NZ Warbirds Association,null,,WAR,WARBIRDS,New Zealand,N
3576,Nacoia Lda,null,,ANL,AIR NACOIA,Angola,N
3577,Nada Air Service,null,,NHZ,NADA AIR,Chad,N
3578,Compangnie Nationale Naganagani,null,,BFN,,Burkina Faso,N
3579,Nahanni Air Services Ltd,null,,NAH,NAHANNI,Canada,N
3580,Nakheel Aviation,null,,NKL,NAKHEEL,United Arab Emirates,N
3581,Namibia Commerical Aviation,null,,MRE,MED RESCUE,Namibia,N
3582,Namibian Defence Force,null,,NDF,NAMIBIAN AIR FORCE,Namibia,N
3583,Nanjing Airlines,null,,CNJ,NINGHANG,China,N
3584,Nantucket Airlines,null,DV,ACK,ACK AIR,United States,N
3585,Nanyah Aviation,null,,NYA,NANYAH,Israel,N
3586,Napier Air Service Inc,null,,NAP,NAPIER,United States,N
3587,Nas Air,null,,NCM,AIR BANE,Angola,N
3588,Nas Air,null,P9,,,Mali,N
3589,Nasair,null,UE,NAS,NASAIRWAYS,Eritrea,Y
3590,Nashville Jet Charters,null,,NJC,NASHVILLE JET,United States,N
3591,Natalco Air Lines,null,,NCO,NATALCO,S,N
3592,Natioanl Air Traffic Controllers Association,null,,NTK,NATCA,United States,N
3593,National Air Charter,null,,NSR,NASAIR,Indonesia,N
3594,National Air Traffic Services,null,,RFI,SHERLOCK,United Kingdom,N
3595,National Airlines,null,,NAN,NATION AIR,United States,N
3596,National Airlines,null,N4,NCN,,Chile,N
3597,National Airlines,null,N7,ROK,RED ROCK,United States,N
3598,National Airlines,null,NA,NAL,NATIONAL,United States,N
3599,National Airlines,null,,KUS,KUSWAG,South Africa,N
3600,National Airways Cameroon,null,9O,,,Cameroon,N
3601,National Airways Corporation,null,,LFI,AEROMED,South Africa,N
3602,National Aviation Company,null,,GTY,,Egypt,N
3603,National Aviation Consultants,null,,TNC,NATCOM,Canada,N
3604,National Express,null,,NXT,NATIONAL FREIGHT,United States,N
3605,National Grid,null,,GRD,GRID,United Kingdom,N
3606,National Jet Express,null,,JTE,JETEX,Australia,N
3607,National Jet Service,null,,AND,AIR INDIANA,United States,N
3608,National Jet Systems,null,NC,NJS,NATIONAL JET,Australia,Y
3609,National Oceanic and Atmospheric Administration,null,,NAA,NOAA,United States,N
3610,National Overseas Airlines Company,null,,NOL,NAT AIRLINE,Egypt,N
3611,Nationale Luchtvaartschool,null,,NLS,PANDER,Netherlands,N
3612,Nations Air Express Inc,null,,NAE,NATIONS EXPRESS,United States,N
3613,Nationwide Airlines,null,CE,NTW,NATIONWIDE,South Africa,Y
3614,Nationwide Airlines (Zambia),null,,NWZ,ZAMNAT,Zambia,N
3615,Natural Environment Research Council,null,,EVM,SCIENCE,United Kingdom,N
3616,Natureair,null,,NRR,NATUREAIR,Costa Rica,N
3617,Naturelink Charter,null,,NRK,NATURELINK,South Africa,N
3618,Nauru Air Corporation,null,ON,RON,AIR NAURU,Nauru,Y
3619,NAV CANADA,null,,NVC,NAV CAN,Canada,N
3620,Nav Flight Planning,null,,NAV,NAV DISPATCH,Czech Republic,N
3621,Navegacao Aerea De Portugal,null,,NVP,,Portugal,N
3622,Navegacion Servicios Aereos Canarios SA,null,,NAY,NAYSA,Spain,N
3623,Navid,null,,IRI,NAVID,Iran,N
3624,Naviera Mexicana,null,,NVM,NAVIERA,Mexico,N
3625,Navigator Airlines,null,,NVL,NAVLINES,Armenia,N
3626,Navinc Airlines Services,null,,XNV,,United States,N
3627,Navitaire,null,1N,,,United States,N
3628,Navtech System Support,null,,XNS,,Canada,N
3629,Nayzak Air Transport,null,,NZA,,Libya,N
3630,State of Nebraska,null,,NEB,NEBRASKA,United States,N
3631,Necon Air,null,,NEC,NECON AIR,Nepal,N
3632,Nederlandse Kustwacht,null,,NCG,NETHERLANDS COASTGUARD,Netherlands,N
3633,Nefteyugansk Aviation Division,null,,NFT,NEFTEAVIA,Russia,N
3634,Neiltown Air,null,,NLA,NEILTOWN AIR,Canada,N
3635,Nelair Charters,null,,NLC,NELAIR,South Africa,N
3636,Nelson Aviation College,null,,CGE,COLLEGE,New Zealand,N
3637,Nepal Airlines,null,RA,RNA,ROYAL NEPAL,Nepal,Y
3638,Neos,null,NO,NOS,MOONFLOWER,Italy,N
3639,Neosiam Airways,null,,TOX,SKY KINGDOM,Thailand,N
3640,Neric,null,,NSL,NERICAIR,United Kingdom,N
3641,NetJets,null,1I,EJA,EXECJET,United States,Y
3642,Network Aviation Services,null,,NET,NETWORK,Nigeria,N
3643,New England Air Express,null,,NEZ,ENGAIR,United States,N
3644,New England Airlines,null,EJ,NEA,NEW ENGLAND,United States,Y
3645,New Heights 291,null,,NHT,NEWHEIGHTS,South Africa,N
3646,New World Jet Corporation,null,,NWD,NEW WORLD,United States,N
3647,New York Helicopter,null,,NYH,NEW YORK,United States,N
3648,New York State Police,null,,GRY,GRAY RIDER,United States,N
3649,New Zealand Air Defence Force,null,,KRC,KIWI RESCUE,New Zealand,N
3650,Newair,null,,HVA,HAVEN-AIR,United States,N
3651,Newfoundland Labrador Air Transport,null,,NLT,NALAIR,Canada,N
3652,NextJet,null,2N,NTJ,NEXTJET,Sweden,Y
3653,Nextflight Aviation,null,,NXF,NEXTFLIGHT,United States,N
3654,Nexus Aviation,null,,NXS,NEXUS AVIATION,Nigeria,N
3655,Nicaraguense De Aviacion,null,,NIS,NICA,Nicaragua,N
3656,Nicon Airways,null,,NCN,NICON AIRWAYS,Nigeria,N
3657,Nigeria Airways,null,,NGA,NIGERIA,Nigeria,N
3658,Nigerian Air Force,null,,NGR,NIGERIAN AIRFORCE,Nigeria,N
3659,Nigerian Global,null,,NGX,AIR GLOBAL,Nigeria,N
3660,Night Express,null,,EXT,EXECUTIVE,Germany,N
3661,Niki,null,HG,NLY,FLYNIKI,Austria,Y
3662,Nikolaev-Air,null,,NKV,AIR NIKOLAEV,Ukraine,N
3663,Nile Safaris Aviation,null,,NSA,NILE SAFARIS,Sudan,N
3664,Nile Valley Aviation Company,null,,NVA,,Egypt,N
3665,Nile Wings Aviation Services,null,,NLW,NILE WINGS,Sudan,N
3666,Nimbus Aviation,null,,NBS,NIMBUS,United Kingdom,N
3667,Nippon Cargo Airlines,null,KZ,NCA,NIPPON CARGO,Japan,N
3668,Nizhnevartovskavia,null,,NVK,VARTOSKAVIA,Russia,N
3669,Search and Rescue 202,null,,SRG,,United Kingdom,N
3670,Search and Rescue 22,null,,SRD,,United Kingdom,N
3671,No. 32 (The Royal) Squadron RAF,null,,NOH,NORTHOLT,United Kingdom,N
3672,84 Squadron Royal Air Force @ RAF Akrotiri,null,,AKG,GRIFTER,United Kingdom,N
3673,Nobil Air,null,,NBL,NOBIL AIR,Moldova,N
3674,Nok Air,null,DD,NOK,NOK AIR,Thailand,Y
3675,Nolinor Aviation,null,,NRL,NOLINOR,Canada,N
3676,Nomad Aviation,null,,NMD,NOMAD AIR,Namibia,N
3677,Norcopter,null,,NOC,,Norway,N
3678,Nord-Flyg,null,,NEF,NORDEX,Sweden,N
3679,Nordeste Linhas Aereas Regionais,null,JH,NES,NORDESTE,Brazil,N
3680,Nordic Regional,null,6N,NRD,NORTH RIDER,Sweden,N
3681,Nordic Solutions,null,,NVD,NORDVIND,Lithuania,N
3682,Nordstree (Australia),null,,NDS,,Australia,N
3683,Norestair,null,,NRT,NORESTAIR,Spain,N
3684,Norfolk County Flight College,null,,NCF,COUNTY,United Kingdom,Y
3685,Norontair,null,,NOA,NORONTAIR,Canada,N
3686,Norrlandsflyg,null,,HMF,LIFEGUARD SWEDEN,Sweden,N
3687,Norse Air Charter,null,,NRX,NORSE AIR,South Africa,N
3688,Norsk Flyrjeneste,null,,NIR,NORSEMAN,Norway,N
3689,Norsk Helikopter,null,,NOR,NORSKE,Norway,N
3690,Norsk Luftambulanse,null,,DOC,HELIDOC,Norway,N
3691,Nortavia,null,,RTV,TIC-TAC,Portugal,N
3692,North Adria Aviation,null,,NAI,NORTH-ADRIA,Croatia,N
3693,North American Airlines,null,,NTM,NORTHAM,Canada,Y
3694,North American Charters,null,,HMR,HAMMER,Canada,Y
3695,North American Jet Charter Group,null,,NAJ,JET GROUP,United States,N
3696,North Atlantic Air Inc,null,,NAT,MASS AIR,United States,N
3697,North Atlantic Cargo,null,,NFC,NORTH ATLANTIC,Norway,N
3698,North British Airlines,null,,NBN,TEESAIR,United Kingdom,N
3699,North Caribou Flying Service Ltd,null,,NCB,NORTH CARIBOU,Canada,N
3700,North Coast Air Services Ltd,null,,NCC,NORTH COAST,Canada,N
3701,North Coast Aviation,null,N9,,,Papua New Guinea,N
3702,North Flying,null,M3,NFA,NORTH FLYING,Denmark,N
3703,North Sea Airways,null,,NRC,NORTH SEA,Netherlands,N
3704,North Star Air Cargo,null,,SBX,SKY BOX,United States,N
3705,North Vancouver Airlines,null,,NRV,NORVAN,Canada,N
3706,North West Airlines,null,,NWW,HALANT,Australia,N
3707,North West Geomatics,null,,PTO,PHOTO,Canada,N
3708,North-East Airlines,null,,NEN,NORTHEAST SWAN,Nigeria,N
3709,North-West Air Transport Company - Vyborg,null,,VBG,VYBORG AIR,Russia,N
3710,North-Wright Airways,null,HW,NWL,NORTHWRIGHT,Canada,N
3711,Northafrican Air Transport,null,,NLL,NORTHAFRICAN AIR,Libya,N
3712,Northaire Feight Lines,null,,NFL,GREAT LAKES,United States,N
3713,Northamptonshire School of Flying,null,,NSF,NORTON,United Kingdom,N
3714,Northcoast Executive Airlines,null,,NCE,TOP HAT,United States,N
3715,Northeast Airlines,null,,NEE,NORTHEAST,United States,N
3716,Northeast Aviation,null,,NPX,NORTHEAST EXPRESS,United States,N
3717,Northern Air Cargo,null,NC,NAC,YUKON,United States,N
3718,Northern Airlines Sanya,null,,BYC,BEIYA,China,N
3719,Northern Airways,null,,NDA,NORTHERN DAKOTA,United States,N
3720,Northern Aviation Service,null,,CMU,LANNA AIR,Thailand,N
3721,Northern Dene Airways,null,U7,,,Canada,Y
3722,Northern Executive Aviation,null,,NEX,NEATAX,United Kingdom,N
3723,Northern Illinois Commuter,null,,NIC,ILLINOIS COMMUTER,United States,N
3724,Northern Jet Management,null,,NTX,NORTAX,United States,N
3725,Northern Thunderbird Air,null,,NTA,THUNDERBIRD,Canada,N
3726,Northland Aviation,null,,KOE,KOKEE,United States,N
3727,Northstar Aviation,null,,NSS,NORTHSTAR,United States,N
3728,Northumbria Helicopters,null,,NHL,NORTHUMBRIA,United Kingdom,N
3729,Northway Aviation Ltd,null,,NAL,NORTHWAY,Canada,N
3730,Northwest Aero Associates,null,,NWE,,United States,N
3731,Northwest Airlines,null,NW,NWA,NORTHWEST,United States,Y
3732,Northwest Regional Airlines,null,FY,NWR,,Australia,N
3733,Northwest Territorial Airways,null,,NWT,TERRITORIAL,Canada,N
3734,Northwestern Air,null,J3,PLR,POLARIS,Canada,Y
3735,Northwinds Northern,null,,NWN,NORTHWINDS,Canada,N
3736,Nortland Air Manitoba,null,,NAM,MANITOBA,Canada,N
3737,Norwegian Air Shuttle,null,DY,NAX,NOR SHUTTLE,Norway,Y
3738,Norwegian Aviation College,null,,TFN,SPRIT,Norway,Y
3739,Notams International,null,,XNT,,United States,N
3740,Nouvel Air Tunisie,null,BJ,LBT,NOUVELAIR,Tunisia,Y
3741,Nova Airline,null,M4,NOV,NOVANILE,Sudan,N
3742,Nova Scotia Department of Lands and Forests,null,,PTR,PATROL,Canada,N
3743,Novair,null,1I,NVR,NAVIGATOR,Sweden,Y
3744,Novogorod Air Enterprise,null,,NVG,SADKO AVIA,Russia,N
3745,Novosibirsk Aircraft Repairing Plant,null,,NSP,NARPAIR,Russia,N
3746,Novosibirsk Aviaenterprise,null,,NBE,NAKAIR,Russia,N
3747,Novosibirsk Aviation Production Association,null,,NPO,NOVSIB,Russia,N
3748,Noy Aviation,null,,NOY,NOY AVIATION,Israel,N
3749,Nuevo Continente,null,N6,ACQ,AERO CONTINENTE,Peru,N
3750,Nuevo Horizonte Internacional,null,,NHR,NUEVO HORIZONTE,Mexico,N
3751,Nunasi-Central Airlines,null,,NUN,NUNASI,Canada,N
3752,Nurman Avia Indopura,null,,NIN,NURVINDO,Indonesia,N
3753,Nyasa Express,null,,NYS,NYASA,Malawi,N
3754,Nas Air,null,XY,KNE,NAS EXPRESS,Saudi Arabia,Y
3755,O Air,null,,OCN,O-BIRD,France,N
3756,O'Connor Airlines,null,UQ,OCM,OCONNOR,Australia,N
3757,OAG,null,CR,,,United Kingdom,N
3758,OSACOM,null,,JPA,J-PAT,United States,N
3759,Oasis Hong Kong Airlines,null,O8,OHK,OASIS,Hong Kong,Y
3760,Ocean Air,null,,BCN,BLUE OCEAN,Mauritania,Y
3761,Ocean Airlines,null,VC,VCX,OCEANCARGO,Italy,N
3762,Ocean Sky (UK),null,,OCS,OCEANSKY,United Kingdom,N
3763,Ocean Wings Commuter Service,null,,TUK,TUCKERNUCK,United States,N
3764,Oceanair,null,O6,ONE,OCEANAIR,Brazil,Y
3765,Oceanic Airlines,null,O2,,,Guinea,Y
3766,Odessa Airlines,null,,ODS,ODESSA AIR,Ukraine,N
3767,Odyssey International,null,,ODY,ODYSSEY,Canada,N
3768,Office Federal De'Aviation Civile,null,,FOC,FOCA,Switzerland,N
3769,Ogooue Air Cargo,null,,GBO,,Gabon,N
3770,Okada Airlines,null,,OKJ,OKADA AIR,Nigeria,N
3771,Okapi Airways,null,,OKP,OKAPI,Democratic Republic of Congo,N
3772,Okay Airways,null,,OKA,OKAYJET,China,N
3773,Oklahoma Department of Public Safety,null,,OKL,OKLAHOMA,United States,N
3774,Olimex Aerotaxi,null,,OLX,OLIMEX,Czech Republic,N
3775,Olimp Air,null,,KVK,PONTA,Kazakhstan,N
3776,Olympic Airlines,null,OA,OAL,OLYMPIC,Greece,Y
3777,Olympic Aviation,null,,OLY,OLAVIA,Greece,N
3778,Oman Air,null,WY,OMA,OMAN AIR,Oman,Y
3779,Oman Royal Flight,null,,ORF,OMAN,Oman,N
3780,Omni - Aviacao e Tecnologia,null,,OAV,OMNI,Portugal,N
3781,Omni Air International,null,OY,OAE,OMNI-EXPRESS,United States,Y
3782,Omniflys,null,,OMF,OMNIFLYS,Mexico,N
3783,Omskavia Airline,null,N3,OMS,OMSK,Russia,N
3784,On Air Limited,null,,ORL,ON AIR,Canada,N
3785,One Two Go Airlines,null,,OTG,THAI EXPRESS,Thailand,Y
3786,Onetime Airlines Zambia,null,,OTM,ZEDTIME,Zambia,N
3787,Ontario Ministry of Health,null,,MED,MEDICAL,Canada,N
3788,Onur Air,null,8Q,OHY,ONUR AIR,Turkey,Y
3789,Opal Air,null,,OPA,,Australia,N
3790,Open Sky Aviation,null,,OSA,,Lebanon,N
3791,OpenSkies,null,,BOS,MISTRAL,United Kingdom,N
3792,Operadora Turistica Aurora,null,,ORR,TURISTICA AURORA,Mexico,N
3793,Operadora de Lineas Ejecutivas,null,,OLE,OPERADORA,Mexico,N
3794,Operadora de Transportes Aereos,null,,OTP,OPERADORA AEREO,Mexico,N
3795,Operadora de Veulos Ejectutivos,null,,OPV,OPERADORA DE VUELOS,Mexico,N
3796,Operation Enduring Freedom,null,,LLO,APOLLO,Canada,N
3797,Operational Aviation Services,null,,OAX,,Australia,N
3798,Orange Air Services,null,,ORD,ORANGE SERVICES,Sierra Leone,N
3799,Orange Air Sierra Leone,null,,ORJ,ORANGE SIERRA,Sierra Leone,N
3800,Orange Aviation,null,,ORE,ORANGE AVIATION,Israel,N
3801,Orbit Express Airlines,null,,ORX,OREX,Turkey,N
3802,Orca Air,null,,ORK,ORCA TAXI,Egypt,N
3803,Orebro Aviation,null,,BUE,BLUELIGHT,Sweden,N
3804,Orel State Air Enterprise,null,,ORM,ORPRISE,Russia,N
3805,Orenburg Airlines,null,R2,ORB,ORENBURG,Russia,Y
3806,Organizacion De Transportes Aereos,null,,OTA,ORGANIZACION,Mexico,N
3807,Organizacoes Mambra,null,,OML,MAMBRA,Angola,N
3808,Orient Air,null,,OVV,ORIENTSYR,Syrian Arab Republic,N
3809,Orient Airlines,null,,OTR,ORIENTROC,Sudan,N
3810,Orient Airways,null,,ORN,ORIENT LINER,Pakistan,N
3811,Orient Thai Airlines,null,OX,OEA,ORIENT THAI,Thailand,Y
3812,Oriental Air Bridge,null,,NGK,ORIENTAL BRIDGE,Japan,N
3813,Oriental Airlines,null,,OAC,ORIENTAL AIR,Nigeria,N
3814,Origin Pacific Airways,null,QO,OGN,ORIGIN,New Zealand,Y
3815,Orion Air Charter,null,,OED,ORION CHARTER,South Africa,N
3816,Orion-x,null,,OIX,ORIONIX,Russia,N
3817,Orlan-2000,null,,KOV,ORLAN,Kazakhstan,N
3818,Ornage Aircraft Leasing,null,,RNG,ORANGE,Netherlands,N
3819,Orscom Tourist Installations Company,null,,OAD,ORSCOM,Egypt,N
3820,Osh Avia,null,,OSH,OSH AVIA,Kyrgyzstan,N
3821,Ostend Air College,null,,OCO,AIR COLLEGE,Belgium,N
3822,Ostfriesische Lufttransport,null,OL,OLT,OLTRA,Germany,Y
3823,Oulun Tilauslento,null,,FNL,FINN FLIGHT,Finland,N
3824,Our Airline,null,ON,RON,OUR AIRLINE,Nauru,N
3825,Out Of The Blue Air Safaris,null,,OOT,OOTBAS,South Africa,N
3826,Overland Airways,null,OJ,OLA,OVERLAND,Nigeria,Y
3827,Oxaero,null,,OXE,OXOE,United Kingdom,N
3828,Oxford Air Services,null,,WDK,WOODSTOCK,United Kingdom,N
3829,Oxley Aviation,null,,OAA,,Australia,N
3830,Ozark Air Lines,null,OZ,OZR,OZARK,United States,N
3831,Ozjet Airlines,null,O7,OZJ,AUSJET,Australia,Y
3832,P & P Floss Pick Manufacturers,null,,KTL,KNOTTSBERRY,South Africa,N
3833,PAC Air,null,,PCR,PACAIR,United States,N
3834,PAN Air,null,PV,PNR,SKYJET,Spain,Y
3835,PB Air,null,9Q,PBA,PEEBEE AIR,Thailand,Y
3836,PDQ Air Charter,null,,PDQ,DISPATCH,United States,N
3837,PHH Aviation System,null,,XAS,,United States,N
3838,PLM Dollar Group,null,,PDG,OSPREY,United Kingdom,N
3839,PLUNA,null,PU,PUA,PLUNA,Uruguay,Y
3840,PMTair,null,U4,PMT,MULTITRADE,Cambodia,Y
3841,PRT Aviation,null,,PRP,PRONTO,Spain,N
3842,PSA Airlines,null,,JIA,BLUE STREAK,United States,N
3843,PTL Luftfahrtunternehemen,null,,KST,KING STAR,Germany,N
3844,Paccair,null,,WIS,WISCAIR,United States,N
3845,Pace Airlines,null,Y5,PCE,PACE,United States,N
3846,Pacific Air Boats,null,,PAB,AIR BOATS,Canada,N
3847,Pacific Air Charter,null,,PRC,PACIFIC CHARTER,United States,N
3848,Pacific Air Express,null,,PCF,PACIFIC EXPRESS,United States,N
3849,Pacific Air Transport,null,,PXP,PAK EXPRESS,United States,N
3850,Jetstar Pacific,Pacific Airlines,BL,PIC,PACIFIC AIRLINES,Vietnam,Y
3851,Pacific Alaska Airlines,null,,PAK,PACIFIC ALASKA,United States,N
3852,Pacific Aviation (Australia),null,,PCV,PACAV,Australia,N
3853,Pacific Aviation (United States),null,,PCX,,United States,N
3854,Pacific Blue,null,DJ,PBN,BLUEBIRD,New Zealand,N
3855,Pacific Coast Airlines,null,,PQA,SAGE BRUSH,United States,N
3856,Pacific Coastal Airline,null,8P,PCO,PASCO,Canada,Y
3857,Pacific East Asia Cargo Airlines,null,Q8,PEC,PAC-EAST CARGO,Philippines,Y
3858,Pacific Flight Services,null,,PFA,PACIFIC SING,Singapore,N
3859,Pacific International Airlines,null,,PIN,ROAD RUNNERS,United States,N
3860,Pacific Island Aviation,null,,PSA,PACIFIC ISLE,United States,Y
3861,Pacific Jet,null,,PCJ,PACIFIC JET,United States,N
3862,Pacific Pearl Airways,null,,PPM,PACIFIC PEARL,Philippines,N
3863,Pacific Rim Airways,null,,PAR,PACRIM,Australia,N
3864,Pacific Southwest Airlines,null,PS,PSX,SMILEY,United States,N
3865,Pacific Wings,null,LW,NMI,TSUNAMI,United States,Y
3866,Pacificair,null,GX,,,Philippines,N
3867,Pacificair Airlines,null,,PFR,PACIFIC WEST,United States,N
3868,Package Express,null,,RCY,RACE CITY,United States,N
3869,Paisajes Espanoles,null,,PAE,PAISAJES,Spain,N
3870,Pak West Airlines,null,,PKW,PLATINUM WEST,United States,N
3871,Pakistan International Airlines,PIA Pakistan International,PK,PIA,PAKISTAN,Pakistan,Y
3872,Pakker Avio,null,,PKR,PAKKER AVIO,Estonia,N
3873,Pal Aerolineas,null,,LPA,LINEASPAL,Mexico,N
3874,Palau Asia Pacific Airlines,null,,PPC,PALAU ASIAPAC,Palau,N
3875,Palau Trans Pacific Airline,null,GP,PTP,TRANS PACIFIC,Palau,N
3876,Palestinian Airlines,null,PF,PNW,PALESTINIAN,Egypt,N
3877,Palmer Aviation,null,,JSP,PALMER,United Kingdom,N
3878,Pamir Airways,null,NR,PIR,PAMIR,Afghanistan,N
3879,Pan African Air Services,null,,PFN,PANAFRICAN,Sierra Leone,N
3880,Pan African Airways,null,,ODM,,Kenya,N
3881,Pan Air,null,,PAX,PANNEX,United States,N
3882,Pan Am Weather Systems,null,,XPA,,United States,N
3883,Pan Am World Airways,null,,PWD,,Dominican Republic,N
3885,Pan American Airways,null,PA,PAA,,United States,N
3886,Pan American World Airways,null,PA,PAA,CLIPPER,United States,N
3887,Pan Europeenne Air Service,null,,PEA,,France,N
3888,Pan Havacilik Ve Ticaret,null,,PHT,PANANK,Turkey,N
3889,Pan Malaysian Air Transport,null,,PMA,PAN MALAYSIA,Malaysia,N
3890,Pan-Air,null,,PNC,PANAIRSA,Mexico,N
3891,Panafrican Airways,null,PQ,PNF,PANWAYS,Ivory Coast,N
3892,Panagra Airways,null,,PGI,PANAGRA,United States,N
3893,Panamedia,null,,PEI,PANAMEDIA,Spain,N
3894,Panavia,null,,PVI,,Panama,N
3895,Panh,null,,PNH,KUBAN LIK,Russia,N
3896,Pannon Air Service,null,,PHU,PANNON,Hungary,N
3897,Panorama,null,,PNM,PANORAMA,Spain,N
3898,Panorama Air Tour,null,,PAH,LANI,United States,N
3899,Panorama Flight Service,null,,AFD,AIRFED,United States,N
3900,Pantanal Linhas A? reas,null,P8,PTN,PANTANAL,Brazil,N
3901,Papair Terminal,null,,HMP,PAPAIR TERMINAL,Haiti,N
3902,Paradise Airways,null,,PAI,SEA RAY,United States,N
3903,Paradise Island Airways,null,,PDI,PARADISE ISLAND,United States,N
3904,Paragon Air Express,null,,PGX,PARAGON EXPRESS,United States,N
3905,Paragon Global Flight Support,null,,PGF,,United Kingdom,N
3906,Paramount Airlines,null,,PRR,PARAMOUNT,Sierra Leone,N
3907,Paramount Airways,null,I7,PMW,PARAWAY,India,Y
3908,Parcel Express,null,,APE,AIR PARCEL,United States,N
3909,Pariz Air,null,,IRE,PARIZAIR,Iran,N
3910,Pars Aviation Service,null,,PRA,PARSAVIA,Iran,N
3911,Parsa,null,,PST,TURISMO REGIONAL,Panama,N
3912,Parsons Airways Northern,null,,FAP,,Canada,N
3913,Pascan Aviation,null,,PSC,PASCAN,Canada,N
3914,Passaredo Transportes Aereos,null,,PTB,PASSAREDO,Brazil,Y
3915,Patria Cargas Aereas,null,,PTC,PATRIA,Argentina,N
3916,Patriot Aviation Limited,null,,BYT,BYTE,United Kingdom,N
3917,Patterson Aviation Company,null,,ETL,ENTEL,United States,N
3918,Pawan Hans,null,,PHE,PAWAN HANS,India,N
3919,Payam Air,null,,IRP,PAYAMAIR,Iran,N
3920,Peach Air,null,,KGC,GOLDCREST,United Kingdom,N
3921,Pearl Air,null,,PRL,PEARL LINE,Pakistan,N
3922,Pearl Air Services,null,,PBY,PEARL SERVICES,Uganda,N
3923,Pearl Airways,null,HP,HPA,PEARL AIRWAYS,Haiti,N
3924,Peau Vava%G  %@u,null,,PVU,PEAU,Tonga,N
3925,Pecotox Air,null,,PXA,PECOTOX,Moldova,N
3926,Pegasus Airlines,null,PC,PGT,SUNTURK,Turkey,Y
3927,Pegasus Aviation,null,,PEV,PEGAVIATION,Greece,N
